transaction_id,timestamp,amount,transaction_type,subject,description,status,country
4684,2023-04-24 19:48:39,131.22,acquisto,Ronald Beck,Help water under seat.,autorizzata,Vanuatu
3653,2023-05-01 12:37:56,529.61,acquisto,Roger Luna,Give trouble clear space far goal.,autorizzata,Korea
2377,2023-05-19 22:14:44,469.1,trasferimento,David Perez,Model raise prepare always professor research him.,autorizzata,United States Minor Outlying Islands
650,2023-06-28 11:38:59,374.93,prelievo,Richard Harper,Away opportunity both reflect compare type.,autorizzata,Honduras
8079,2023-08-20 07:07:44,453.75,trasferimento,Michael Mora,Why side stock analysis policy.,autorizzata,Norfolk Island
7888,2023-08-11 01:41:15,346.27,trasferimento,Dawn Bush,Assume eat black.,autorizzata,Argentina
5953,2023-07-04 14:21:49,16.75,prelievo,Juan Vaughn DDS,Drop pressure phone radio.,autorizzata,Bosnia and Herzegovina
5023,2023-08-11 08:41:45,75.62,prelievo,Stacey Moore,Month security beat everything American try win.,autorizzata,Gibraltar
3830,2023-02-03 06:39:39,822.99,acquisto,David Walker,Eight player system it.,autorizzata,Israel
3810,2023-05-30 00:33:06,494.03,prelievo,Robert Adams,In party trouble.,autorizzata,China
4252,2023-04-30 03:34:33,205.85,prelievo,Devin Lin,Laugh score court.,autorizzata,French Guiana
5448,2023-03-13 18:31:49,329.21,trasferimento,Robert White,Wish American seat provide himself beyond.,sospetta,Netherlands
6227,2023-02-19 16:34:21,716.44,trasferimento,Ryan Dyer,Oil idea either fast computer stand conference.,autorizzata,Serbia
2028,2023-03-01 09:10:17,485.24,prelievo,Brittney Brown,Matter reason enter question dog difference store.,autorizzata,United Arab Emirates
370,2023-02-06 12:45:00,16.89,trasferimento,Jenna Young,Buy series middle draw though draw.,autorizzata,Tajikistan
1916,2023-07-21 12:25:29,909.88,acquisto,Tanya Hess,Player take cell power series fear.,autorizzata,Afghanistan
2848,2023-02-18 18:03:40,373.55,prelievo,Joanna Gonzales,Quickly past fact sister.,autorizzata,Israel
1196,2023-01-07 05:44:59,865.4,prelievo,Renee Mendez,Mr lay success drug.,autorizzata,Gambia
749,2023-06-04 12:32:15,523.28,prelievo,Natasha Chapman,Simply important rate media special manage newspaper.,autorizzata,Azerbaijan
8925,2023-04-01 16:25:40,63.04,prelievo,Stephen Baker,Them west including part manager.,autorizzata,South Africa
6295,2023-02-22 00:00:41,262.99,prelievo,Christopher Bishop,Woman land Democrat add product structure thousand.,autorizzata,Maldives
4941,2023-07-18 17:32:38,555.65,acquisto,James Foster,Employee scientist mission recent.,autorizzata,British Virgin Islands
2477,2023-01-24 23:10:23,895.21,prelievo,Mary Ray,Street positive effect care century partner.,sospetta,Ireland
7771,2023-03-04 04:33:49,829.7,acquisto,Kelsey Simpson,Maybe thing step try certain rate weight.,autorizzata,Mayotte
5747,2023-02-20 14:09:31,578.69,prelievo,Jorge Stevens,Man painting population blood benefit his return.,autorizzata,Dominican Republic
8353,2023-06-30 23:31:09,321.35,trasferimento,Lauren Johnson,Run area answer law evidence remember computer into.,sospetta,Bulgaria
724,2023-07-19 11:57:19,395.66,trasferimento,Michael Yoder,Region itself direction pass learn report.,autorizzata,Russian Federation
9597,2023-04-14 06:17:31,886.06,acquisto,Rodney Pineda,Total rate professional bring mind.,autorizzata,Congo
4482,2023-08-01 13:19:26,688.5,prelievo,Andrea Gonzalez,Stand get argue always ok daughter law.,autorizzata,Nicaragua
3622,2023-05-16 06:25:32,222.56,trasferimento,Bobby Horn,Yard thousand let two exist.,autorizzata,Jamaica
7198,2023-01-02 12:10:18,218.37,trasferimento,Steven Miller,Guess election later take.,autorizzata,Chad
5061,2023-06-13 13:46:03,155.58,prelievo,Amy Fry,Yourself pull truth everything learn among.,autorizzata,Guam
8497,2023-02-24 12:28:06,772.83,trasferimento,Charles Li,Situation station now computer.,autorizzata,Bolivia
1700,2023-02-18 17:27:08,29.14,acquisto,Tasha Holder,Main field local relationship type only marriage task.,sospetta,France
9480,2023-05-06 02:53:31,984.14,trasferimento,Erica Duarte,Office his whose time win.,autorizzata,Lesotho
5344,2023-01-22 22:27:02,219.52,prelievo,Dr. Michael Lopez,Mind product specific hand.,sospetta,Netherlands
2063,2023-05-21 14:21:26,668.4,prelievo,Maria Moreno,Away clear build thank become apply hear.,autorizzata,Liberia
7595,2023-07-23 07:51:56,611.34,trasferimento,Megan Salinas,Foreign challenge newspaper them five lead image.,autorizzata,Greenland
2124,2023-04-19 00:53:02,998.89,trasferimento,Timothy Gonzales,Thousand himself everything represent food would so.,autorizzata,Togo
3823,2023-03-08 21:19:21,72.06,prelievo,Sally Dominguez,Four be ahead.,autorizzata,Zimbabwe
2484,2023-03-02 18:22:16,860.32,acquisto,Donald Patel,Charge back upon center.,autorizzata,Nepal
5641,2023-06-19 06:16:20,534.97,trasferimento,Eric Beard,Compare even affect explain individual agency three investment.,autorizzata,Suriname
4911,2023-05-19 00:30:22,722.8,trasferimento,Michael Coleman,Theory determine design teacher imagine.,autorizzata,Kazakhstan
5015,2023-06-14 02:24:15,633.5,acquisto,Mariah Boyd,Cut per data front.,autorizzata,Tokelau
7992,2023-04-11 07:02:42,510.15,trasferimento,Julia Chang,Expert sound sit least bill late.,autorizzata,Cocos (Keeling) Islands
4871,2023-04-29 18:00:02,867.44,acquisto,Ryan Hernandez,Former organization use once.,autorizzata,Kuwait
7829,2023-05-17 23:17:57,310.45,acquisto,Todd Martinez,Bill example lose away onto their alone.,autorizzata,Bolivia
8282,2023-08-04 18:32:09,749.44,trasferimento,Christie Sampson,Stay share rule religious painting only together.,autorizzata,Brazil
9134,2023-04-15 21:00:51,947.85,trasferimento,Cindy Wood,Spring mention much individual suggest.,autorizzata,Sudan
8508,2023-03-16 21:55:28,795.18,trasferimento,James Espinoza,First very at save.,sospetta,Poland
208,2023-02-04 04:08:02,540.12,acquisto,Kevin Rojas,Standard begin individual find history whom month.,autorizzata,Turkmenistan
5529,2023-02-15 12:38:39,690.26,acquisto,Jenna Davis,Safe ready add institution win reason little.,autorizzata,Nepal
5177,2023-07-11 11:37:22,691.03,acquisto,Christine Park,Likely minute before great clearly professional detail.,autorizzata,British Indian Ocean Territory (Chagos Archipelago)
7700,2023-08-09 09:21:21,462.33,trasferimento,Nicole Levine,Put dog true sense.,autorizzata,Armenia
8225,2023-03-13 08:57:45,981.42,acquisto,Kathryn Parker,Throughout appear between American another sister leader.,autorizzata,Kazakhstan
5494,2023-04-21 09:58:37,698.26,prelievo,Jo Donovan,Recently inside cut respond song way.,autorizzata,Mayotte
3250,2023-02-24 06:03:12,857.55,prelievo,Dustin Walsh,Line itself trip adult dog community.,autorizzata,Eritrea
4801,2023-04-16 09:12:56,763.04,acquisto,Jose Lopez,Weight herself he job friend.,autorizzata,Montserrat
3660,2023-01-14 15:33:32,429.74,acquisto,Ashley Spence,Offer evidence just theory southern fight story.,autorizzata,Nigeria
7052,2023-07-04 07:36:33,312.43,prelievo,Gwendolyn Soto,Ground evidence either develop.,autorizzata,Norfolk Island
8296,2023-02-02 20:20:28,218.53,trasferimento,Kathryn Smith,Owner she evening painting rule.,autorizzata,Algeria
8190,2023-08-16 19:00:59,556.59,prelievo,Catherine Lawson,Recent degree somebody itself agency stock operation.,autorizzata,Turkey
8254,2023-04-11 14:13:25,528.04,prelievo,Shawn Jennings,Group page us thousand speech become.,autorizzata,Iraq
9177,2023-05-16 17:12:07,829.3,trasferimento,Sarah Hart,West phone fly.,autorizzata,Mali
2462,2023-02-16 05:04:53,200.52,prelievo,Gina Herrera,Hot stuff executive recent hope top.,autorizzata,Australia
1595,2023-03-27 15:20:05,788.3,acquisto,Diane Lopez,Not sport agree participant oil right organization.,autorizzata,Falkland Islands (Malvinas)
743,2023-01-01 01:22:32,778.03,trasferimento,Phillip Wilkerson,High large leave enter dinner.,autorizzata,Timor-Leste
2196,2023-02-18 09:35:57,726.68,trasferimento,Sara Mcbride,Item establish cultural.,autorizzata,Palau
3818,2023-07-15 15:33:47,356.95,prelievo,Nancy Jones,High today local.,autorizzata,Australia
7109,2023-04-16 02:34:41,155.43,prelievo,Michelle Medina,Front stuff establish end teacher glass later.,autorizzata,Mauritius
8466,2023-04-08 19:25:16,996.55,acquisto,Gabrielle Peterson,Improve age others rest administration.,autorizzata,Congo
5362,2023-04-05 08:23:22,389.33,trasferimento,Marc Mitchell,Again another network.,autorizzata,Bahamas
8440,2023-04-29 10:58:16,591.7,prelievo,Matthew Copeland,Gun question itself anything computer wait eight about.,sospetta,Lithuania
571,2023-08-01 18:30:30,652.5,acquisto,Albert Murphy,Floor think kitchen nearly fund sell yeah.,autorizzata,Equatorial Guinea
7088,2023-02-27 23:17:15,132.65,acquisto,Christina Gonzalez,Top policy day every point.,autorizzata,San Marino
6516,2023-01-09 07:20:19,195.67,trasferimento,Rebecca Dodson,Rise small present boy him.,autorizzata,Jersey
6679,2023-01-05 06:46:21,343.03,acquisto,Miguel Brown,Course site capital financial.,autorizzata,French Guiana
2952,2023-07-28 17:39:30,590.71,trasferimento,Kelly Frank,There upon course middle.,autorizzata,Guatemala
2167,2023-01-16 04:11:20,979.24,acquisto,Angie Hardy,Policy I raise trade make.,autorizzata,Timor-Leste
2584,2023-02-23 22:46:49,780.81,acquisto,Margaret Gonzales,Everybody hundred table lose company.,autorizzata,Puerto Rico
5446,2023-01-24 15:40:41,67.77,acquisto,Austin Mccormick Jr.,Structure be bill part family where increase.,autorizzata,Guinea-Bissau
7071,2023-08-06 00:03:21,324.39,prelievo,Maria Hernandez,Four pick maybe three plant leg.,autorizzata,Ukraine
2844,2023-04-06 14:01:37,83.72,prelievo,Heather Gray,About consider exist series current member.,autorizzata,Cocos (Keeling) Islands
8313,2023-06-17 00:56:41,612.55,trasferimento,Mark Walter,Pattern the no main game.,autorizzata,Iceland
3900,2023-06-02 12:35:36,951.25,acquisto,Dustin Clark,Beyond lead down Republican local people cut near.,autorizzata,Egypt
2405,2023-04-28 09:00:08,312.89,prelievo,Terri Decker,List idea dog.,autorizzata,Puerto Rico
4668,2023-03-06 16:26:55,355.18,acquisto,Richard Grimes,Anything cut sing director last.,autorizzata,Peru
8787,2023-04-14 23:15:27,154.38,trasferimento,Wendy Neal,Carry control news.,autorizzata,Bosnia and Herzegovina
7994,2023-01-18 22:23:42,313.77,trasferimento,Terry Smith,Truth bill mouth likely capital service.,autorizzata,Thailand
6422,2023-07-13 23:10:44,165.76,trasferimento,Kimberly Brown,Husband federal successful keep.,autorizzata,El Salvador
38,2023-08-19 22:50:57,957.51,trasferimento,James Hood,Decision by win senior within task street action.,autorizzata,Isle of Man
5065,2023-01-16 13:23:38,140.94,acquisto,Justin Fuentes,Memory as notice amount late charge others.,autorizzata,Gabon
3609,2023-05-18 21:14:38,475.33,trasferimento,Lynn Cook,Cold mission whole own candidate.,sospetta,Malta
3132,2023-01-06 11:27:24,625.85,trasferimento,Kimberly Wiggins,Window well deal soon.,autorizzata,Jersey
4539,2023-07-18 15:57:11,534.35,prelievo,Mrs. Kathleen Anderson PhD,Theory degree pay fill side dog which west.,sospetta,Latvia
7298,2023-08-14 14:17:31,880.58,prelievo,Jordan Watts,Campaign game management.,autorizzata,Iran
9866,2023-05-04 22:22:52,948.44,prelievo,Michael Perry,Trade color evening me huge language since.,autorizzata,Morocco
9209,2023-04-05 01:51:26,816.29,prelievo,Darren Craig,Laugh environment while we including.,autorizzata,Vietnam
169,2023-07-03 09:44:43,204.7,acquisto,Lawrence Wheeler,Be kid land whether policy help from audience.,autorizzata,Cocos (Keeling) Islands
1463,2023-06-20 01:07:26,871.82,trasferimento,Judy David,Face camera daughter side institution friend wife.,autorizzata,Jordan
6327,2023-04-27 03:32:32,949.58,acquisto,Joshua Keith,So military wall her form.,autorizzata,Paraguay
2494,2023-01-12 14:37:55,814.3,trasferimento,Chad Davis,Spring hour production project.,autorizzata,Nicaragua
3456,2023-02-22 14:54:33,232.79,trasferimento,Peter Williams,Suggest TV region.,autorizzata,Palau
1502,2023-06-27 00:09:54,404.51,acquisto,Jason Ford,Physical various finish kind.,autorizzata,Georgia
8593,2023-03-20 18:58:32,561.96,acquisto,Mrs. Linda Jones,Major summer various they condition.,autorizzata,Liberia
6880,2023-06-06 23:33:10,264.1,acquisto,Henry Donovan,Full do person less really price fine direction.,autorizzata,Liberia
1334,2023-03-16 05:22:41,497.49,acquisto,Daniel Butler,Fast see help difficult.,autorizzata,Cape Verde
1874,2023-06-02 19:50:20,245.62,acquisto,Michael Harris,Source behavior each generation.,autorizzata,Equatorial Guinea
9018,2023-03-21 23:48:29,83.26,trasferimento,David Collins,Staff table artist outside particular.,autorizzata,Congo
4048,2023-07-20 15:05:04,264.05,prelievo,Mrs. Jessica Taylor,Right upon white three.,autorizzata,Isle of Man
9319,2023-05-06 19:44:45,432.19,acquisto,Deborah Vaughan,Form long really eye air top.,autorizzata,Norfolk Island
7072,2023-01-21 09:52:03,284.11,acquisto,Jennifer Stanley,Recognize throw trial eat program shake tell.,autorizzata,Saint Martin
1888,2023-02-11 05:37:44,958.62,prelievo,Bailey Jenkins,Hour she maybe main.,autorizzata,Mauritania
9128,2023-07-31 08:29:06,244.67,prelievo,Bernard Burke,Relationship natural dinner.,autorizzata,Palestinian Territory
4152,2023-07-06 00:09:51,243.02,trasferimento,Ryan Mcgrath,Tree describe one price civil family.,sospetta,Latvia
8463,2023-08-21 02:01:24,547.76,acquisto,Gerald Perry,Although bad line require.,autorizzata,Central African Republic
4182,2023-03-11 00:45:01,468.05,trasferimento,David Terry,Step fight middle owner film trip culture.,autorizzata,Suriname
2823,2023-04-18 14:14:47,920.35,acquisto,Kristin Davies,Figure expect world moment.,autorizzata,Samoa
3831,2023-01-29 03:24:30,757.28,acquisto,Ronald Nguyen,Near tax defense.,autorizzata,New Caledonia
2059,2023-07-17 08:48:53,913.32,prelievo,Joseph Gutierrez,Site however hundred network.,autorizzata,Guatemala
146,2023-05-27 22:11:25,152.97,acquisto,William Koch,Plant better operation think.,sospetta,Bulgaria
6678,2023-05-12 22:19:08,647.66,trasferimento,Daniel James,Become they doctor herself.,autorizzata,Guatemala
4971,2023-05-03 10:44:17,654.0,trasferimento,Jessica Martin,Society subject source debate protect language happen.,autorizzata,Saint Pierre and Miquelon
4127,2023-06-11 10:41:44,867.54,trasferimento,Mary Mann,He like order practice simply cover bed why.,autorizzata,Cameroon
3455,2023-04-27 07:39:46,869.02,acquisto,Mr. Jeffery Benton MD,Accept similar central serve.,autorizzata,Fiji
5643,2023-05-03 14:25:00,854.93,acquisto,April Gutierrez,Ready camera seem but against special.,autorizzata,Zimbabwe
3790,2023-07-11 14:30:01,153.31,trasferimento,Heather James,Story including good cost expert good.,autorizzata,Liberia
5257,2023-07-05 09:20:02,77.83,prelievo,Debbie Sharp,Own why man energy war cold water population.,autorizzata,Vietnam
9915,2023-05-25 08:02:57,895.49,prelievo,Thomas Lee,Fill wish past step create.,autorizzata,Algeria
3736,2023-05-09 04:44:41,661.24,trasferimento,Patrick Garcia,Both exist mind appear on successful effort.,autorizzata,Madagascar
1958,2023-03-05 06:54:41,291.91,trasferimento,Douglas Martin,Bank friend kind institution.,sospetta,Estonia
1807,2023-07-17 08:33:01,49.65,acquisto,Jennifer Kent,Sing along wide manager.,autorizzata,Slovakia (Slovak Republic)
1052,2023-06-15 07:50:30,459.94,prelievo,Jacqueline Evans,Help recent common enough.,autorizzata,Saint Helena
1104,2023-01-12 17:18:39,467.98,prelievo,Brian Gomez,Model movement here father.,autorizzata,French Polynesia
5054,2023-06-14 18:41:05,764.3,prelievo,Cathy Lee,Law program west really soldier but often.,autorizzata,Georgia
9479,2023-04-05 02:28:21,266.29,acquisto,James Garcia,Can improve scientist evening second.,autorizzata,Barbados
4737,2023-02-03 12:02:51,701.93,trasferimento,Tiffany Fisher,Claim add think a card.,autorizzata,Maldives
8572,2023-06-22 05:09:09,171.64,prelievo,Christopher Garcia,Fall drop college strong particular before.,sospetta,Netherlands
5171,2023-08-09 20:23:49,728.85,prelievo,Whitney Lopez,Never run trade threat something.,autorizzata,Libyan Arab Jamahiriya
8412,2023-03-20 10:07:18,637.0,prelievo,Katelyn Bennett,Mention true move down.,autorizzata,Cambodia
2406,2023-05-08 16:21:09,778.47,trasferimento,Carrie Johnson,Technology final way sense.,autorizzata,Marshall Islands
8045,2023-08-09 12:22:55,526.82,trasferimento,Terri Kennedy,Let laugh discuss star again public avoid.,autorizzata,Oman
3326,2023-06-07 14:00:34,908.72,trasferimento,Mary Collins,House without prove hotel point.,autorizzata,Liechtenstein
2345,2023-06-17 02:33:46,510.32,trasferimento,Rhonda Evans,Least police treatment important.,autorizzata,Uganda
5197,2023-08-23 17:13:37,577.51,trasferimento,Kevin Bennett,Special they during realize time rule list.,autorizzata,Burundi
587,2023-02-01 23:49:05,323.73,acquisto,Michael Miller,Your successful establish suggest small.,autorizzata,Barbados
